sr#,problem_code,date_initiated,description,category,dispatch_to,address,zone,keymap,zip_code,status,initiated_date,initiated_time
175644,Tree Trim,2020-10-01 04:20 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",8902 BRAE ACRES RD,"7, ZONE",530P,77074,CLOSED,2020-10-01,04:20 PM
175645,Tree Trim,2020-10-01 04:24 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 100 E 8TH ST&100 W 8TH ST&800 HEIGHTS BLVD,"3, ZONE",493A,5358a,CLOSED,2020-10-01,04:24 PM
175648,Tree Removal,2020-10-01 05:05 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12723 WESTELLA DR,"2, ZONE",488R,77077,CLOSED,2020-10-01,05:05 PM
175654,Tree Trim,2020-10-01 06:24 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3833 ADE ST,"2, ZONE",490X,77063,CLOSED,2020-10-01,06:24 PM
175656,Tree Trim,2020-10-01 07:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",2110  STACY KNOLL ,"3, ZONE",452T,5259c,CLOSED,2020-10-01,07:25 PM
175657,Tree Removal,2020-10-01 07:35 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",415 BIRDSALL ST,"2, ZONE",492L,77007,CLOSED,2020-10-01,07:35 PM
175658,Tree Removal,2020-10-01 07:39 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 400 BIRDSALL ST&5800 FEAGAN ST,HOUSTON TX ","2, ZONE",492L,5257b,CLOSED,2020-10-01,07:39 PM
175659,Tree Trim,2020-10-01 08:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",512 B  VINCENT ,"3, ZONE",453Y,5359d,CLOSED,2020-10-01,08:03 PM
175660,Tree Trim,2020-10-01 09:51 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",16102  AIR CENTER ,"3, ZONE",373Q,5365b,CLOSED,2020-10-01,09:51 PM
175661,Tree Trim,2020-10-02 06:05 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12601 TERRANCE ST,"7, ZONE",570R,77085,CLOSED,2020-10-02,06:05 AM
175662,Tree Trim,2020-10-02 08:18 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 5800 COLLINGSWORTH ST&3800 EASY ST,"4, ZONE",454Y,5559c,CLOSED,2020-10-02,08:18 AM
175663,Tree Stump Grinding,2020-10-02 08:32 AM,Tree Stump Inspection,TREEMAINTENANCE,"UF - JONES, CODY",3607  GARAPAN ,"3, ZONE",411Z,5161b,CLOSED,2020-10-02,08:32 AM
175664,Tree Removal,2020-10-02 08:49 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7280  SANTA FE ,"6, ZONE",534Z,5553b,CLOSED,2020-10-02,08:49 AM
175666,Tree Removal,2020-10-02 09:46 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",6920  WAXAHACHIE ,"4, ZONE",494H,5558d,CLOSED,2020-10-02,09:46 AM
175667,Tree Trim,2020-10-02 10:40 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6818 REDDING RD,"2, ZONE",530E,77036,CLOSED,2020-10-02,10:40 AM
175669,Tree Removal,2020-10-02 12:01 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6720 S HAYWOOD ,"6, ZONE",535W,5553b,CLOSED,2020-10-02,12:01 PM
175670,Tree Trim,2020-10-02 12:43 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7309  CONLEY ,"6, ZONE",533Q,5454c,CLOSED,2020-10-02,12:43 PM
175671,Tree Trim,2020-10-02 12:51 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7320 DILLON ST,"6, ZONE",575A,77061,CLOSED,2020-10-02,12:51 PM
175672,Tree Trim,2020-10-02 01:38 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1412 SABINE ST,"2, ZONE",493F,77007,CLOSED,2020-10-02,01:38 PM
175673,Tree Removal,2020-10-02 01:53 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7115  GARDEN ,"5, ZONE",535E,5555b,CLOSED,2020-10-02,01:53 PM
175674,Tree Trim,2020-10-02 02:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 5100 LARKIN ST&2200 ROY ST,"3, ZONE",492G,5258d,CLOSED,2020-10-02,02:16 PM
175675,Tree Trim,2020-10-02 02:22 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 1000 HUTCHINS ST&2200 MCKINNEY ST,"5, ZONE",493R,5457c,CLOSED,2020-10-02,02:22 PM
175676,Tree Trim,2020-10-02 02:28 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7703  SATSUMA ,"5, ZONE",535A,5556d,CLOSED,2020-10-02,02:28 PM
175677,Tree Removal,2020-10-02 02:40 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5023  YELLOWSTONE ,"6, ZONE",534N,5454b,CLOSED,2020-10-02,02:40 PM
175678,Tree Trim,2020-10-02 03:32 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",3213  PROSPECT ,"6, ZONE",533C,5455a,CLOSED,2020-10-02,03:32 PM
175679,Tree Trim,2020-10-02 04:09 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5230 DUMFRIES DR,"7, ZONE",531T,77096,CLOSED,2020-10-02,04:09 PM
175682,Tree Removal,2020-10-02 06:10 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7703  SATSUMA ,"5, ZONE",535A,5556d,CLOSED,2020-10-02,06:10 PM
175683,Tree Trim,2020-10-03 10:56 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7707  ERATH ,"5, ZONE",535A,5556d,CLOSED,2020-10-03,10:56 AM
175684,Tree Trim,2020-10-04 11:01 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 100 W 6TH ST&600 HEIGHTS BLVD&3600 WHITE OAK DR,"3, ZONE",493A,5358c,CLOSED,2020-10-04,11:01 AM
175685,Tree Trim,2020-10-05 10:54 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12229 PALMFREE ST,"5, ZONE",576R,77034,CLOSED,2020-10-05,10:54 AM
175686,Tree Trim,2020-10-05 11:05 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",3925  WILLOW SPRINGS ,"3, ZONE",450L,5060c,CLOSED,2020-10-05,11:05 AM
175687,Tree Trim,2020-10-05 11:14 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",3003  WAYNE ,"4, ZONE",494B,5558a,CLOSED,2020-10-05,11:14 AM
175688,Tree Removal,2020-10-05 12:06 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5650  CHEVY CHASE ,"2, ZONE",491T,5156a,CLOSED,2020-10-05,12:06 PM
175692,Tree Removal,2020-10-05 02:24 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",4902  KELSO ,"6, ZONE",534N,5454b,CLOSED,2020-10-05,02:24 PM
175701,Tree Trim,2020-10-05 07:28 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",8021  CORINTH ,"6, ZONE",533U,5454c,CLOSED,2020-10-05,07:28 PM
175714,Tree Trim,2020-10-06 09:57 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 10000 LONG POINT RD&1400 WITTE RD,"3, ZONE",450W,4958b,CLOSED,2020-10-06,09:57 AM
175715,Tree Removal,2020-10-06 10:03 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7118  GARDEN ,"5, ZONE",535E,5555b,CLOSED,2020-10-06,10:03 AM
175718,Tree Removal,2020-10-06 10:37 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",8141  TAVENOR ,"6, ZONE",575K,5652c,CLOSED,2020-10-06,10:37 AM
175724,Tree Trim,2020-10-06 12:12 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",10960  MARTIN LUTHER KING ,"6, ZONE",574E,5452b,CLOSED,2020-10-06,12:12 PM
175726,Tree Removal,2020-10-06 01:01 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7026 STELLA LINK RD,"7, ZONE",532J,77025,CLOSED,2020-10-06,01:01 PM
175727,Tree Removal,2020-10-06 01:25 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1004  LAWRENCE ,"3, ZONE",492D,5358a,CLOSED,2020-10-06,01:25 PM
175730,Tree Trim,2020-10-06 03:35 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",608 E 12TH ,"3, ZONE",453W,5358a,CLOSED,2020-10-06,03:35 PM
175731,Tree Trim,2020-10-06 03:36 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",15746  WALKWOOD ,"2, ZONE",488E,4757b,CLOSED,2020-10-06,03:36 PM
175734,Tree Trim,2020-10-07 09:14 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 4300 KOEHLER ST&1500 THOMPSON ST,"2, ZONE",492H,5358c,CLOSED,2020-10-07,09:14 AM
175735,Tree Removal,2020-10-07 09:56 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4520  INKER ,"2, ZONE",492H,5358c,CLOSED,2020-10-07,09:56 AM
175736,Tree Removal,2020-10-07 09:57 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",12229  PALMFREE ,"5, ZONE",576R,5852c,CLOSED,2020-10-07,09:57 AM
175737,Tree Trim,2020-10-07 10:21 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7007 MCCULLUM RD,"7, ZONE",571W,77489,CLOSED,2020-10-07,10:21 AM
175738,Tree Removal,2020-10-07 10:24 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",9019  SHASTA SPRINGS ,"5, ZONE",576L,5752d,CLOSED,2020-10-07,10:24 AM
175739,Tree Removal,2020-10-07 10:29 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 202 GRACE ST,"5, ZONE",494P,5457d,CLOSED,2020-10-07,10:29 AM
175740,Tree Trim,2020-10-07 10:54 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5731 ARIEL ST,"7, ZONE",531N,77096,CLOSED,2020-10-07,10:54 AM
175742,Tree Removal,2020-10-07 11:11 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1913  BANKS ,"7, ZONE",492Z,5356c,CLOSED,2020-10-07,11:11 AM
175744,Tree Trim,2020-10-07 01:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4128  LINN ,"4, ZONE",454X,5459d,CLOSED,2020-10-07,01:06 PM
175745,Tree Removal,2020-10-07 01:40 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",5451  OAKHAVEN ,"3, ZONE",451C,5161c,CLOSED,2020-10-07,01:40 PM
175746,Tree Removal,2020-10-07 01:42 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",3105  SOUTHMORE ,"6, ZONE",533C,5455a,CLOSED,2020-10-07,01:42 PM
175747,Tree Trim,2020-10-07 02:04 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",10231 LANDS END DR,"2, ZONE",529X,77099,CLOSED,2020-10-07,02:04 PM
175748,Tree Trim,2020-10-07 02:31 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 8734 BEVERLY HILL HOUSTON TX ,"2, ZONE",490Y,5056c,CLOSED,2020-10-07,02:31 PM
175749,Tree Trim,2020-10-07 03:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",15626 WINTER BRIAR DR,"7, ZONE",571X,77489,CLOSED,2020-10-07,03:03 PM
175751,Tree Removal,2020-10-07 03:32 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7900  MORLEY ,"6, ZONE",535X,5653a,CLOSED,2020-10-07,03:32 PM
175752,Tree Removal,2020-10-07 03:35 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",6720  COHN ,"3, ZONE",412Y,5261b,CLOSED,2020-10-07,03:35 PM
175753,Tree Removal,2020-10-07 03:50 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",718 FOWLER ST,"2, ZONE",492H,77007,CLOSED,2020-10-07,03:50 PM
175754,Tree Trim,2020-10-07 04:01 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 1100 KNOX ST&5900 WASHINGTON AVE,HOUSTON TX ","2, ZONE",492G,5258d,CLOSED,2020-10-07,04:01 PM
175755,Tree Removal,2020-10-07 04:42 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",10826  BRADFORD WAY ,"6, ZONE",575V,5651d,CLOSED,2020-10-07,04:42 PM
175756,Tree Removal,2020-10-07 05:11 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 600 BERING DR&5800 WOODWAY DR,HOUSTON TX ","2, ZONE",491K,5157a,CLOSED,2020-10-07,05:11 PM
175757,Tree Trim,2020-10-07 05:18 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",970  DOLLY WRIGHT ,"3, ZONE",412T,5262d,CLOSED,2020-10-07,05:18 PM
175758,Tree Removal,2020-10-07 07:37 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1520 RIDGEWOOD ST,"2, ZONE",492R,77006,CLOSED,2020-10-07,07:37 PM
175760,Tree Removal,2020-10-08 04:15 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",15010  RADWELL ,"5, ZONE",617M,5949b,CLOSED,2020-10-08,04:15 AM
175767,Tree Trim,2020-10-08 08:58 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7185  SANTA FE ,"6, ZONE",534Z,5553b,CLOSED,2020-10-08,08:58 AM
175768,Tree Trim,2020-10-08 09:11 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1620 NORTH BLVD,"7, ZONE",492Z,77006,CLOSED,2020-10-08,09:11 AM
175771,Tree Removal,2020-10-08 11:07 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1120 W DREW ST,"2, ZONE",493N,77006,CLOSED,2020-10-08,11:07 AM
175772,Tree Removal,2020-10-08 11:23 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5715  BERRY CREEK ,"5, ZONE",536T,5754a,CLOSED,2020-10-08,11:23 AM
175774,Tree Removal,2020-10-08 12:00 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",3230  ANDERSON ,"7, ZONE",572T,5251d,CLOSED,2020-10-08,12:00 PM
175775,Tree Removal,2020-10-08 12:59 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",12217  DUMAS ,"5, ZONE",576R,5852c,CLOSED,2020-10-08,12:59 PM
175776,Tree Trim,2020-10-08 02:45 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1819 COMMERCE ST,"1, ZONE",493M,77002,CLOSED,2020-10-08,02:45 PM
175777,Tree Trim,2020-10-08 03:13 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",346  SPELL ,"3, ZONE",453E,5360a,CLOSED,2020-10-08,03:13 PM
175782,Tree Trim,2020-10-08 04:01 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 900 POLK ST&1300 TRAVIS ST,HOUSTON TX ","1, ZONE",493Q,5457c,CLOSED,2020-10-08,04:01 PM
175783,Tree Removal,2020-10-09 04:15 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5333  BERRY CREEK ,"5, ZONE",536S,5754c,CLOSED,2020-10-09,04:15 AM
175784,Tree Trim,2020-10-09 05:30 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 1200 MCILHENNY ST&2406 SAN JACINTO ST,"2, ZONE",493U,5356b,CLOSED,2020-10-09,05:30 AM
175785,Tree Removal,2020-10-09 09:21 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7519 TIMBERWAY LN,"2, ZONE",528M,77072,CLOSED,2020-10-09,09:21 AM
175786,Tree Trim,2020-10-09 09:29 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1303 REGAL ST,"5, ZONE",576E,77034,CLOSED,2020-10-09,09:29 AM
175787,Tree Trim,2020-10-09 10:07 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 2400 JACKSON ST&1700 MCILHENNY ST,HOUSTON TX ","2, ZONE",493U,5456a,CLOSED,2020-10-09,10:07 AM
175788,Tree Trim,2020-10-09 11:09 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 4900 CAROLINE ST&1300 ROSEDALE ST,HOUSTON ","7, ZONE",493X,5356d,CLOSED,2020-10-09,11:09 AM
175789,Tree Removal,2020-10-09 02:20 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",10930 SAGEMEADOW LN,"6, ZONE",616B,77089,CLOSED,2020-10-09,02:20 PM
175794,Tree Trim,2020-10-09 03:45 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 4900 CAROLINE ST&1300 ROSEDALE ST,"7, ZONE",493X,5356d,CLOSED,2020-10-09,03:45 PM
175795,Tree Trim,2020-10-09 04:12 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",2335  SWIFT ,"7, ZONE",532G,5255b,CLOSED,2020-10-09,04:12 PM
175796,Tree Trim,2020-10-09 04:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",8614 WOODPATH LN,"6, ZONE",575U,77075,CLOSED,2020-10-09,04:16 PM
175797,Tree Trim,2020-10-09 04:33 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6119 LYMBAR DR,"7, ZONE",530Z,77096,CLOSED,2020-10-09,04:33 PM
175798,Tree Trim,2020-10-09 07:29 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 6100 HEATHERBLOOM DR&6112 OAKHAM ST,"7, ZONE",571P,5151b,CLOSED,2020-10-09,07:29 PM
175799,Tree Removal,2020-10-10 05:24 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4735 REDBUD ST,"6, ZONE",533V,77033,CLOSED,2020-10-10,05:24 AM
175800,Tree Trim,2020-10-10 05:39 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3737 SYNOTT RD,"2, ZONE",528C,77082,CLOSED,2020-10-10,05:39 AM
175801,Tree Trim,2020-10-10 08:01 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1112 E 16TH ,"3, ZONE",453W,5359d,CLOSED,2020-10-10,08:01 AM
175802,Tree Trim,2020-10-10 09:51 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 100 CRESTWOOD DR&6300 MEMORIAL DR,HOUSTON TX ","2, ZONE",492K,5257b,CLOSED,2020-10-10,09:51 AM
175803,Tree Removal,2020-10-10 11:36 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1942 W MCKINNEY ST,"2, ZONE",493J,77019,CLOSED,2020-10-10,11:36 AM
175804,Tree Trim,2020-10-10 02:12 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 7407 GAINESVILLE ,"4, ZONE",495A,5558b,CLOSED,2020-10-10,02:12 PM
175805,Tree Code Violation,2020-10-10 02:32 PM,Tree Code Violation Inspection,TREEPROTECTION,"PATINO, ARNULFO",7658 OAK VISTA ST,"6, ZONE",535S,77087,CLOSED,2020-10-10,02:32 PM
175806,Tree Removal,2020-10-10 03:21 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO"," 1600 BASS ST&0 KATY FWY,HOUSTON TX ","2, ZONE",492H,5358c,CLOSED,2020-10-10,03:21 PM
175807,Tree Trim,2020-10-10 05:04 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1144  DU BARRY ,"3, ZONE",452P,5260c,CLOSED,2020-10-10,05:04 PM
175808,Tree Removal,2020-10-11 09:38 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",942  THORNTON ,"3, ZONE",452L,5260b,CLOSED,2020-10-11,09:38 AM
175809,Tree Trim,2020-10-11 10:20 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 6000 BAYOU BRIDGE DR&9600 GLENFIELD CT,"7, ZONE",531S,5053b,CLOSED,2020-10-11,10:20 AM
175810,Tree Trim,2020-10-11 10:22 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3422 MAINER ST,"6, ZONE",533P,77021,CLOSED,2020-10-11,10:22 AM
175811,Tree Removal,2020-10-11 04:03 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",2015  SCHWEIKHARDT ,"4, ZONE",494G,5558c,CLOSED,2020-10-11,04:03 PM
175812,Tree Removal,2020-10-11 07:26 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 902 KRESS ST,"5, ZONE",494H,5558c,CLOSED,2020-10-11,07:26 PM
175813,Tree Trim,2020-10-12 02:29 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",146 N DEER LAKE ,"4, ZONE",338L,5969d,CLOSED,2020-10-12,02:29 AM
175814,Tree Trim,2020-10-12 06:45 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4102 A LILLIAN ST,"2, ZONE",492H,77007,CLOSED,2020-10-12,06:45 AM
175816,Tree Trim,2020-10-12 08:22 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1110 PRESTON ST,"1, ZONE",493L,77002,CLOSED,2020-10-12,08:22 AM
175817,Tree Trim,2020-10-12 09:09 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 8600 CHIMNEY ROCK RD&5300 INDIGO ST,"7, ZONE",531P,5154c,CLOSED,2020-10-12,09:09 AM
175820,Tree Removal,2020-10-12 10:42 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5450  HUMMINGBIRD ,"7, ZONE",531X,5153c,CLOSED,2020-10-12,10:42 AM
175822,Tree Removal,2020-10-12 10:54 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7643  HEREFORD ,"6, ZONE",535S,5654c,CLOSED,2020-10-12,10:54 AM
175834,Tree Removal,2020-10-12 12:40 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",10930  SAGEMEADOW ,"6, ZONE",616B,5750b,CLOSED,2020-10-12,12:40 PM
175836,Tree Trim,2020-10-12 01:05 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",911  FRIO ,"5, ZONE",535B,5655a,CLOSED,2020-10-12,01:05 PM
175837,Tree Trim,2020-10-12 01:17 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",2176  DRYDEN ,"7, ZONE",532G,5355a,CLOSED,2020-10-12,01:17 PM
175838,Tree Trim,2020-10-12 01:21 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5111 SCHULER ST,"2, ZONE",492G,77007,CLOSED,2020-10-12,01:21 PM
175839,Tree Trim,2020-10-12 01:42 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",4211  WILMER ,"5, ZONE",494T,5457d,CLOSED,2020-10-12,01:42 PM
175842,Tree Trim,2020-10-12 02:21 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",64  BURBANK ,"4, ZONE",453B,5361d,CLOSED,2020-10-12,02:21 PM
175843,Tree Trim,2020-10-12 02:23 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",710  RUTLAND ,"3, ZONE",492D,5358a,CLOSED,2020-10-12,02:23 PM
175844,Tree Trim,2020-10-12 02:37 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",4822  SOUTHERLAND ,"3, ZONE",451E,5060b,CLOSED,2020-10-12,02:37 PM
175845,Tree Removal,2020-10-12 03:36 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 11120 CHEEVES DR&6500 HANLEY LN,"4, ZONE",415S,5562b,CLOSED,2020-10-12,03:36 PM
175850,Tree Removal,2020-10-13 07:51 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",228 E 38TH ,"3, ZONE",453N,5360c,CLOSED,2020-10-13,07:51 AM
175853,Tree Removal,2020-10-13 08:26 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5418 W BELLFORT ,"7, ZONE",571B,5153c,CLOSED,2020-10-13,08:26 AM
175865,Tree Removal,2020-10-13 11:45 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",607 E 10TH ,"3, ZONE",493A,5358a,CLOSED,2020-10-13,11:45 AM
